"Runs";"Prev_farm_type";"Prev_wfp_ext.min";"Prev_wfp_ext.max";"Prev_wfp_col_base";"C_barn";"F_cross_trans";"F_transp";"C_prod_n";"Amount_fec";"N_transp";"N_contact";"C_prod.min";"C_prod.max";"F_scald_soft";"a_df";"b_df";"F_df";"P_cross_df_p";"P_cross_df_n";"C_caecal";"P_cross_ev_p";"F_ev";"wash_type";"F_wash_IOBW";"F_wash_PE";"F_wash_adj";"F_chill";"Prop_cm";"P_skin";"P_cut_vis";"spill_weight";"Prop_product";"T_growth_min";"T_growth_opt";"F_pack";"F_freezer";"Time_gen_min";"C_MPD";"Carcass_size_mean";"Carcass_size_sd";"Breast_size_mean";"Breast_size_sd";"Prop_carc_yield";"Time_retail";"Time_trans";"Time_fridge";"T_retail";"T_post_trans";"T_fridge";"Prop_breast_MAP";"Prop_carcass_fresh";"Prop_protec";"DR_omega";"DR_alpha";"P_undercook";"D_value_alpha";"D_value_beta";"Time_protec";"T_protec";"Prev_f";"B_flock_status";"Prev_wfp_col";"C_btp";"Prev_wfp_ext";"P_ccbf";"P_ccwf";"P_pos";"Prev_prod";"C_prod";"Prev_scald";"Prop_scald";"C_scald";"N_df_add";"C_cross_df";"B_cross_df_01";"Prop_neg_df";"Prev_df";"C_conta_df";"C_df";"B_vis_cut";"B_bird_col";"C_spill_cfu";"C_vis_cut";"P_cross_ev_n";"Prop_neg_ev";"B_cross_ev_01";"Prev_ev";"C_ev";"Prev_proc";"Prop_wash";"C_wash";"C_chill";"C_proc";"breast_size";"carcass_size";"Size";"C_max";"T_avg_trans";"Time_gen_retail";"Time_gen_trans";"Time_gen_fridge";"G_retail";"G_trans";"G_fridge";"C_ret";"Carcass_fresh";"Breast_MAP";"C_pack";"C_pproc";"Prev_pproc";"R_ref";"Prev_home_cook";"C_home_cook";"prob_carrier"
371;0.143560327841297;0.03;1;1;0;0.431080967420712;1.41;4.49902732689121;39.2229416657924;3.76614204887301;3.11916168664471;5.5;6.5;3.5889669830267;-1.91;-1.95;-1.55696415361663;0.6;0.0194287139068878;4.08036532815984;0.0959571867746179;0.0935956378322861;0.388120070798323;-0.997553729598184;-1.19135505206199;0.195441980380565;0.0822601403512991;0.113781065098812;0.159455016591021;0.167910584417453;1.42250893590972;0.25;7;36.2401344273533;-0.12004426440172;0.33;0.47;123000;1495.3;303.4;111.6;71.9;0.638852955319453;2.38170939529953;68.9951186268415;2.19580429567775;3.36020687155095;17.2647322527754;8.42709727101159;0.75;0.85;0.167862874485616;365;0.248;0.398007854993021;8.58;-0.139;1.30532144818149;63.3683813094451;0.143560327841297;"n";1;0;0;0.190597431441982;0;0.190597431441982;0.190597431441982;4.49902732689121;0.190597431441982;0.000257651702769375;0.00115918205157947;5.24666042157236;8.87465295209688e-09;0;0;0.190597431441982;1.55184002427953e-09;3.21504824563147e-05;0;1;5.80435614108356;3.21504824563147e-05;0.0194287139068878;0.0157256509400139;0;0.190597431441982;3.21504824563147e-05;0.190597431441982;0.00773783957118891;2.48775275383287e-07;2.04642890689622e-08;9.28207028054247e-11;0.0193491187037664;0.296158055271458;0.0193491187037664;2379.94160056326;10.3124695621632;30.3321493855539;36.6229053994469;197.310154398745;1;1.02200261789466;1.20337696961175;1.141559509869e-10;1;1;1.141559509869e-10;1;0.120480554874394;0.591282462523128;0.0479522072139263;1;0.000678292850409323
372;0.134652133034308;0.03;1;0.999401913875598;0;0.352168533252552;1.41;4.48503220999729;23.683712503317;2.09128494560719;3.1633382155779;5.5;6.5;4.75296141087509;-1.91;-1.95;-2.62570894614091;0.6;0.019544234538457;5.75402422117857;0.0877585955717312;0.0889360802525172;0.0206659766845405;-1.04659836817508;-1.24196970163794;0.238259940757416;0.0930611738935468;0.0244703634598274;0.200448983565497;0.197743594251552;1.48893635463901;0.25;7;37.8946116986145;-0.185897659473443;0.33;0.47;123000;1495.3;303.4;111.6;71.9;0.62248092291411;4.07971916013064;69.6627093914704;2.19312790908983;6.39295120255529;17.2767890677645;1.40840481132658;0.75;0.85;0.179382919722747;365;0.248;0.403310009326092;8.58;-0.139;1.04703344478588;62.0336104057008;0.134652133034308;"n";0.999401913875598;0;0;0.091913904411515;0;0.091913904411515;0.091913904411515;4.48503220999729;0.091913904411515;1.76619474849599e-05;7.92144033613256e-05;10.8797467195259;2.45368890209324e-11;0;0;0.091913904411515;8.06905845141818e-09;1.87540560365487e-07;0;1;8.56737584838619;1.87540560365487e-07;0.019544234538457;0.0177478476332931;0;0.091913904411515;1.87540560365487e-07;0.091913904411515;0.00637153030918344;1.19492036456995e-09;1.11200691836184e-10;1.36361502001828e-13;0.070076192458433;0.215179247566988;0.070076192458433;8619.37167238726;11.8348701351599;1217.35188886399;19.1908280143494;14.348017415039;1;1.04282711687913;1;1.42201471985874e-13;1;1;1.42201471985874e-13;1;0.0581006686207215;0.906417232526999;0.0234325812032753;1;0.000678292850409323
373;0.119135217838419;0.03;1;0.999401913875598;0;0.125250005163252;1.41;4.58557706316263;39.6745525805079;3.22244667261839;3.04371429585663;5.5;6.5;4.24230259961819;-1.91;-1.95;-2.61632786876186;0.6;0.0202293846896259;7.25273603198867;0.0584511514007501;0.0985667383610503;0.24142887070775;-0.88885575331799;-1.13430553730781;0.0907808876363561;0.164890303460438;0.166940728999663;0.344726064575262;0.188759914237163;4.77896762965247;0.25;7;37.1498981707635;-0.246114554005452;0.33;0.47;123000;1495.3;303.4;111.6;71.9;0.607687661668751;3.49795503199561;70.8076451244566;2.2070578227916;3.88884932668838;-4.65566637252405;6.6638373857305;0.75;0.85;0.16219568491103;365;0.248;0.400046708524164;8.58;-0.139;0.938536674171566;64.8363371327318;0.119135217838419;"n";0.999401913875598;0;0;0.0420255926461908;0;0.0420255926461908;0.0420255926461908;4.58557706316263;0.0420255926461908;5.72397067845746e-05;0.0002624770865335;23.7950243419266;2.60250328547908e-12;0;0;0.0420255926461908;6.20703093740536e-13;6.34985090323632e-07;0;1;34.660590723288;6.34985090323632e-07;0.0202293846896259;0.0193792328091766;0;0.0420255926461908;6.34985090323632e-07;0.0420255926461908;0.0103413260018412;6.56658782534523e-09;1.0827666592208e-09;1.55779860355905e-11;0.0136706759763555;0.207199550059231;0.0136706759763555;1681.49314509173;-0.383408522917836;44.1395059890916;7.83710671104648;3780.68707256545;1;1;1;1.55779860355905e-11;1;1;1.55779860355905e-11;1;0.0265652411086114;0.369614617675829;0.0106273372666508;1;0.000678292850409323
374;0.163864857692869;0.03;1;0.999401913875598;0;0.270134759135544;1.41;4.61410175685809;14.0315224033982;3.50081840809435;3.57202775792314;5.5;6.5;6.39141603106366;-1.91;-1.95;-2.9000821724483;0.6;0.0200930157411144;8.74515087251121;0.089828234233574;0.090569985535792;0.370653775753453;-0.57835477397083;-1.1573763331405;0.30192638724111;0.186221143311802;0.0553270343042432;0.194850243647732;0.143942249473488;8.77733486471698;0.25;7;38.0022682218924;-0.172798918842186;0.33;0.47;123000;1495.3;303.4;111.6;71.9;0.625591045815963;1.43776644635534;69.0644913195597;2.21892751395196;2.72956052793507;-0.848140780165853;7.88243563967702;0.75;0.85;0.137602193372351;365;0.248;0.3993012231142;8.58;-0.139;0.923843038072973;62.4527214037506;0.163864857692869;"n";0.999401913875598;0;0;0.125762241570496;0;0.125762241570496;0.125762241570496;4.61410175685809;0.125762241570496;4.06054164457019e-07;1.87357523360067e-06;7.95151221473297;2.30435547816346e-12;0;0;0.125762241570496;1.70950166629771e-14;2.35824522892267e-09;0;1;76.7591176505027;2.35824522892267e-09;0.0200930157411144;0.0175660730416006;1;0.143328314612097;2.57183146519605e-09;0.143328314612097;0.0239251859681517;6.15315460835596e-11;1.14584748614233e-11;3.08819822841965e-14;0.0948971454065301;0.285193456480707;0.0948971454065301;11672.3488850032;0.940709873884606;24.7707784621985;12.3038577523418;580.121173178083;1;1;1.06569788923111;3.29108633355407e-14;1;1;3.29108633355407e-14;1;0.090600774328554;0.79263222497306;0.0361770000044853;1;0.000678292850409323
375;0.077777569395911;0.03;1;0.999401913875598;0;0.15905995038338;1.41;4.7253078853315;12.7641290941104;1.27952866535634;2.4954400424014;5.5;6.5;4.23081138061283;-1.91;-1.95;-1.29963361377818;0.6;0.0194000879965142;6.59197708048639;0.0768179327251242;0.0867055096589846;0.574303779751062;-0.816793218975793;-1.20228308643549;0.397761674132198;0.16209487355837;0.244438614109746;0.000259116328623514;0.198923365463503;5.40232763323002;0.25;7;35.9445050673058;-0.236644855605526;0.33;0.47;123000;1495.3;303.4;111.6;71.9;0.64828046268085;6.3699009179859;69.9587037238881;2.17822791364421;5.21982340367147;-2.20658439275428;6.61733539944422;0.75;0.85;0.180360560610593;365;0.248;0.400300285597259;8.58;-0.139;1.20722783716073;63.9696255347526;0.077777569395911;"n";0.999401913875598;0;0;0.0156540275506093;0;0.0156540275506093;0.0156540275506093;4.7253078853315;0.0156540275506093;5.87744561732799e-05;0.00027772740121167;63.8813236253105;3.57846749789566e-14;0;0;0.0156540275506093;5.95236524546465e-11;1.39310905973691e-05;0;1;35.6120199395306;1.39310905973691e-05;0.0194000879965142;0.0190963984845325;0;0.0156540275506093;1.39310905973691e-05;0.0156540275506093;0.013376941344522;1.86355381786229e-07;3.02072520475605e-08;4.78317006390466e-13;0.0362894199727395;0.382853726904516;0.0362894199727395;4463.59865664696;1.5066195054586;124.25215771444;13.048204400211;2689.01693035869;1;1;1;4.78317006390466e-13;1;1;2.77377332139332e-13;1;0.00989523264320879;0.487777822553932;0.0039610644531278;1;0.000678292850409323
376;0.188878943207812;0.03;1;0.999401913875598;0;0.0213497066870332;1.41;4.63868181424358;23.1970315351148;0.462265132926404;2.11990300063117;5.5;6.5;4.3284980877508;-1.91;-1.95;-2.3739578983516;0.6;0.0200301794047535;7.55259203176707;0.109802815783958;0.0811227461403934;0.471219223923981;-0.785699100422982;-1.222536785266;0.387628693482839;0.130669014658232;0.0187852887533532;0.518190315821087;0.173635301884126;4.25326347211376;0.25;7;36.5763913014643;-0.231103632147744;0.33;0.47;123000;1495.3;303.4;111.6;71.9;0.608943362929858;3.2733928815046;69.6536677455662;2.22392764381028;3.18649164782301;5.57017546762201;6.85426982052135;0.75;0.85;0.163929607272625;365;0.248;0.400459591223881;8.58;-0.139;1.25588745525754;64.3201693636326;0.188878943207812;"n";0.999401913875598;0;0;0.00196918823696559;0;0.00196918823696559;0.00196918823696559;4.63868181424358;0.00196918823696559;4.69355500939592e-05;0.000217719082662367;507.823468182475;3.07851148464482e-18;0;0;0.00196918823696559;0.0733792706795668;9.20319443541873e-07;0;1;32.1231638084923;9.20319443541873e-07;0.0200301794047535;0.0199907362110853;0;0.00196918823696559;9.20319443541873e-07;0.00196918823696559;0.0136156188655125;1.25307187777867e-08;1.63737667565279e-09;3.98470133944504e-12;0.0718082091155242;0.373843005209142;0.0718082091155242;8832.40972120947;4.37833355772251;28.2708470466958;59.8182019486618;19359.2810688223;1;1;1;3.98470133944504e-12;0;1;3.98470133944504e-12;1;0.00124476436878931;0.436010008451355;0.00049847783029542;1;0.000678292850409323
377;0.141548305593632;0.03;1;0.999401913875598;0;0.401947067584842;1.41;4.45958359570226;20.1362018269743;2.1276532644406;2.14140864917572;5.5;6.5;1.13382461680181;-1.91;-1.95;-3.26456975104076;0.6;0.0184077179982513;8.64994610156412;0.0887929627748829;0.0791191193472808;0.0395884630270302;-1.0244080004478;-1.18434648663105;0.21613089425955;0.102125710061633;0.075420272418844;0.0196291081855569;0.208519476572027;6.02796054282226;0.25;7;36.405521366624;-0.262650036824925;0.33;0.47;123000;1495.3;303.4;111.6;71.9;0.608073044929188;5.27753629430545;69.9183160477672;2.20906772652645;0.519704215469444;8.11334165469757;3.53249243968454;0.75;0.85;0.129750643826465;365;0.248;0.402292803453994;8.58;-0.139;0.871363629598091;64.0628180516752;0.141548305593632;"n";0.999401913875598;0;0;0.111451705942744;0;0.111451705942744;0.111451705942744;4.45958359570226;0.111451705942744;0.0734810550273643;0.327694907594929;8.97249612772847;2.36928126156834e-07;0;0;0.111451705942744;2.70920864977283e-12;0.000178196816646746;0;1;52.1415337977677;0.000178196816646746;0.0184077179982513;0.0163561464248332;0;0.111451705942744;0.000178196816646746;0.111451705942744;0.00752013841473467;1.34006472624862e-06;1.36855061696689e-07;5.0651176668814e-11;0.00845320625181892;0.182744843974065;0.00845320625181892;1039.74436897373;4.31652293508351;9.67756211699036;56.436471117337;33.8003184903755;1;1;1;5.0651176668814e-11;1;0;5.0651176668814e-11;1;0.0704509146429232;0.473443644338939;0.0283418959575996;1;0.000678292850409323
378;0.116036957041037;0.03;1;0.999401913875598;0;0.228455309872515;1.41;4.60451882931647;35.3059771766287;1.28742929175496;3.1330720976001;5.5;6.5;4.88255854751831;-1.91;-1.95;-2.00501647827622;0.6;0.0190263154839863;3.62324484500774;0.0664944420940635;0.0637086958539451;0.612896984210238;-0.78292739543544;-1.19112422262824;0.0276419310830534;0.137321777673106;0.0665825731346243;0.310371446554308;0.160363607244756;4.69948270404711;0.25;7;37.8630805466429;-0.214947346227917;0.33;0.47;123000;1495.3;303.4;111.6;71.9;0.619173362851143;1.84340858837113;69.8307963236764;2.18517965092677;5.53079184181975;4.53153175653835;4.01261299670219;0.75;0.85;0.125148310396674;365;0.248;0.397721602519452;8.58;-0.139;1.1218246880047;62.9605650750616;0.116036957041037;"n";0.999401913875598;0;0;0.0335431390114187;0;0.0335431390114187;0.0335431390114187;4.60451882931647;0.0335431390114187;1.31051335930849e-05;6.03428343900673e-05;29.8123559533167;2.21984625373161e-13;0;0;0.0335431390114187;1.17668501729474e-14;5.96498323620252e-07;0;1;17.0273764816418;5.96498323620252e-07;0.0190263154839863;0.0183881131388318;0;0.0335431390114187;5.96498323620252e-07;0.0335431390114187;0.0109091320444487;6.50727897666564e-09;8.93591116890557e-10;4.61658872593925e-12;0.0565872514762828;0.287506191395477;0.0565872514762828;6960.23193158279;5.03116179917905;207.400471815251;115.493182262785;50.1641465535256;1;1;1;4.61658872593925e-12;1;1;4.61658872593925e-12;1;0.021203307776762;0.673723125235747;0.00843301354768694;1;0.000678292850409323
379;0.129005258096564;0.03;1;1;0;0.0287368072895333;1.41;4.44958988392525;17.1578911161767;0.747510587796569;3.68665156699386;5.5;6.5;4.27060641835659;-1.91;-1.95;-3.78737927814143;0.6;0.0202517236681191;4.28185012768806;0.0612064974900717;0.0980204951729609;0.0540257922839373;-0.737549868679115;-1.22524836224828;0.438408241956495;0.167615089878935;0.016115557990203;0.00882060897103395;0.159857511695215;9.80543204047717;0.25;7;35.6367635577116;-0.182389172059394;0.33;0.47;123000;1495.3;303.4;111.6;71.9;0.637412962759845;3.12980605511255;70.0008316462357;2.17013882592694;0.183710772322862;1.8848255497386;6.66402075643744;0.75;0.85;0.173460119083543;365;0.248;0.399488533310588;8.58;-0.139;0.73245524062023;64.8166545736439;0.129005258096564;"n";1;0;0;0.00281892628534045;0;0.00281892628534045;0.00281892628534045;4.44958988392525;0.00281892628534045;5.36282446124731e-05;0.000238623694720329;354.744998193249;1.63433492863951e-17;0;0;0.00281892628534045;9.70750992995304e-11;3.89344718354063e-08;0;1;41.9853904345538;3.89344718354063e-08;0.0202517236681191;0.0201946355519475;0;0.00281892628534045;3.89344718354063e-08;0.00281892628534045;0.0156705389035754;6.10124155586893e-10;1.02266015176006e-10;3.63425385239741e-15;0.0881048753018148;0.219414016292613;0.0881048753018148;10836.8996621232;1.03426816103073;8.29563633737533;10.8297459727874;3414.45056615612;1;1;1;3.63425385239741e-15;1;1;3.63425385239741e-15;1;0.00178190125878591;0.371950386445229;0.000711849120376675;1;0.000678292850409323
380;0.13016381598238;0.03;1;0.999401913875598;16029.9918520717;0.444721983862109;1.41;4.72706782886176;15.5497443082657;1.63327726535499;3.0098192783156;5.5;6.5;4.04304540782887;-1.91;-1.95;-2.43363521517483;0.6;0.0191395202827074;8.15786166202679;0.0567687565078968;0.066193346666397;0.818674261448905;-1.2198007647125;-1.18319173268273;0.33561120252125;0.197629492153199;0.262580610728745;0.438768454935931;0.17734117383705;1.50810834462754;0.25;7;38.3959523794234;-0.220027296445569;0.33;0.47;123000;1495.3;303.4;111.6;71.9;0.637021061475389;2.63939551963928;69.7963702565487;2.21928145783974;3.4000718096188;6.35371841494377;7.7086571038318;0.75;0.85;0.170112335764158;365;0.248;0.401714156408885;8.58;-0.139;0.940233575562717;64.0102429793758;0.13016381598238;"p";0.999401913875598;249262.274563298;0.945626247528582;0.0905834421253431;0.999843775064853;0.999857926457225;0.999992274928352;351459.80713425;0.999992274928352;9.05637906623479e-05;31.8295323995354;1.00000772513132;0.357121094219182;1;4.63504298855444e-06;0.999996909971341;7.57561120036155e-10;7.57561120036155e-10;1;1;12.3029392468197;12.3029392475773;0.0191395202827074;1.75417084548515e-07;0;0.999996909971341;12.3029392475773;0.999996909971341;0.0805154618310639;0.990576835398207;0.195767196918471;0.0056386869220843;0.063198336337721;0.236843790610271;0.063198336337721;7773.39536953968;4.87689511228129;35.7484738390161;102.778501405321;922.513841952418;1;1;1.04083150542591;0.00586892299773839;1;1;0.00586892299773839;1;0.632118605557915;0.481477753895988;0.253930992382059;1;0.000678292850409323
381;0.161867348374361;0.03;1;0.999401913875598;0;0.280911559355445;1.41;4.60479539857056;31.9859942292207;2.05099640507251;3.44281207212381;5.5;6.5;5.11373796034115;-1.91;-1.95;-1.44936616618091;0.6;0.0208502642096408;1.69512015021267;0.0745941948534274;0.0892052525952982;0.382486080052331;-0.911963793751264;-1.12377046730843;0.17063306493219;0.106707628770433;0.107950345792175;0.0979619726602873;0.181492758687896;8.22726605692878;0.25;7;38.2544493737181;-0.222009692011819;0.33;0.47;123000;1495.3;303.4;111.6;71.9;0.623974308848847;5.12479626302165;69.7393953341433;2.21436438715068;4.24834459511461;2.36380025101615;6.03957043045643;0.75;0.85;0.173272395604542;365;0.248;0.400298422328729;8.58;-0.139;1.05360872814037;62.57381330584;0.161867348374361;"n";0.999401913875598;0;0;0.0853496102486654;0;0.0853496102486654;0.0853496102486654;4.60479539857056;0.0853496102486654;7.69594649483538e-06;3.54382590070632e-05;11.7165151321313;7.9243478473369e-12;0;0;0.0853496102486654;3.78001804705954e-08;1.25923333427101e-06;0;1;13.9462044742608;1.25923333427101e-06;0.0208502642096408;0.0190707022857663;0;0.0853496102486654;1.25923333427101e-06;0.0853496102486654;0.0107816821810398;1.35766536018811e-08;1.44873251249429e-09;3.83009701916963e-12;0.033847787199729;0.258994966960171;0.033847787199729;4163.27782556667;3.30607242306538;60.6364086680771;33.6468807782316;497.726216803884;1;1;1;3.83009701916963e-12;1;1;2.29720674668641e-12;1;0.053951243326186;0.762500179907747;0.0215965975861456;1;0.000678292850409323
382;0.159106445169766;0.03;1;1;0;0.461628916207701;1.41;4.64210590722628;38.7168949862608;2.30425027757883;1.97031816264847;5.5;6.5;4.99669970602085;-1.91;-1.95;-3.76971016959152;0.6;0.019216365673368;7.03396627282326;0.109118655970503;0.0978941856034608;0.469312452943996;-1.08662075840492;-1.26603842560818;0.180162871605717;0.0951317694460316;0.0284339628495195;0.152693370831923;0.166558115502641;1.95405094022863;0.25;7;37.4559404861932;-0.204909976195888;0.33;0.47;123000;1495.3;303.4;111.6;71.9;0.648154251405504;2.53208821421548;69.1400585271329;2.20787828033279;1.48953737708027;-5.43445080957838;5.43613253508306;0.75;0.85;0.14518756481443;365;0.248;0.400094949016865;8.58;-0.139;0.72429482020663;63.2352345222955;0.159106445169766;"n";1;0;0;0.151974350309633;0;0.151974350309633;0.151974350309633;4.64210590722628;0.151974350309633;1.00762815497682e-05;4.67751661050543e-05;6.58005773976068;1.32279399457269e-10;0;0;0.151974350309633;6.46105440163113;7.94886587197748e-09;0;1;13.7447284089467;7.94886587197748e-09;0.019216365673368;0.0162959709848456;0;0.151974350309633;7.94886587197748e-09;0.151974350309633;0.00523941456950912;4.16474036607126e-11;3.96199120307672e-12;4.30042214773231e-15;0.0188701259454987;0.232586301749522;0.0188701259454987;2321.02549129634;-1.97245671624905;14.3570682973389;5.41525789702406;178.255114340378;1;1;1;4.30042214773231e-15;1;1;4.30042214773231e-15;1;0.0960661112453321;0.617024489528113;0.0384355658809496;1;0.000678292850409323
383;0.125477430668341;0.03;1;0.999401913875598;0;0.2184679498896;1.41;4.62311478843318;13.9849430795413;3.82165683619678;3.72670538281384;5.5;6.5;3.9454659312976;-1.91;-1.95;-1.55715763766319;0.6;0.0197126400824894;3.45088341756832;0.0845273076199723;0.104809129388913;0.168800341663882;-0.876780493208129;-1.24842408875317;0.453367737354711;0.206980254499306;0.344007896513648;0.375735535622303;0.19396918810015;7.77189020975493;0.25;7;38.3474377591928;-0.155186987810658;0.33;0.47;123000;1495.3;303.4;111.6;71.9;0.614300547237508;5.82474888748132;70.2001371437874;2.17892943857476;2.97832868655734;-4.98206296524142;6.69514630435756;0.75;0.85;0.189536343564416;365;0.248;0.399782261163852;8.58;-0.139;1.16492580564884;63.3293848647081;0.125477430668341;"n";0.999401913875598;0;0;0.0875929899796454;0;0.0875929899796454;0.0875929899796454;4.62311478843318;0.0875929899796454;0.000113379377630134;0.000524165877425223;11.4164386925526;1.31375692576679e-10;0;0;0.0875929899796454;1.61566808673391e-15;1.45315221363232e-05;0;1;26.8198870480048;1.45315221363232e-05;0.0197126400824894;0.0179859509972716;0;0.0875929899796454;1.45315221363232e-05;0.0875929899796454;0.0108935876801254;1.5830041051772e-07;3.27650592563022e-08;1.05877005317437e-09;0.0864561314938797;0.165626362185796;0.0864561314938797;10634.1041737472;-1.00186713934204;28.5554368679151;7.21305565289442;4969.57245688981;1;1;1;1.05877005317437e-09;0;0;1.05877005317437e-09;1;0.0553693297753977;0.598708610064417;0.0221356758567355;1;0.000678292850409323
384;0.154099447186484;0.03;1;0.999401913875598;0;0.446829235530458;1.41;4.64923853163944;22.9834409609284;0.631298013962805;3.75974770631346;5.5;6.5;4.49978348835227;-1.91;-1.95;-3.22912047991087;0.6;0.0191664629768113;5.50758330066671;0.0923476820247358;0.0922642874868128;0.740098368842155;-0.866034139143079;-1.21532037025063;0.384769356460311;0.109861734251913;0.11867696586615;0.107887248979768;0.1836458525896;1.72799986088648;0.25;7;36.7918393545156;-0.294885443278976;0.33;0.47;123000;1495.3;303.4;111.6;71.9;0.601441788044758;4.46346438885123;69.0193373930113;2.24667001492234;5.77802508097562;-0.448772620220819;4.73190402944549;0.75;0.85;0.129552407738456;365;0.248;0.401808092275016;8.58;-0.139;1.04266504045498;63.1874892666187;0.154099447186484;"n";0.999401913875598;0;0;0.0447992884464763;0;0.0447992884464763;0.0447992884464763;4.64923853163944;0.0447992884464763;3.16385456402087e-05;0.000147095145475491;22.32178310588;1.93184806381431e-12;0;0;0.0447992884464763;4.77453391125645e-07;8.67916330853431e-08;0;1;9.51710317737279;8.67916330853431e-08;0.0191664629768113;0.0183078190734144;0;0.0447992884464763;8.67916330853431e-08;0.0447992884464763;0.188513868345702;1.63614264929588e-08;1.79749468935166e-09;5.75365978292262e-12;0.0137093146234838;0.216779136414789;0.0137093146234838;1686.24569868851;2.6646262303774;279.362371425049;22.1941952097118;81.090436621793;1;1;1;5.75365978292262e-12;1;1;5.75365978292262e-12;1;0.0283185512479083;0.626525846489107;0.0113786230529143;1;0.000678292850409323
